CombinID,Player,Position,Height,Date_birth,Nationality,Website_player
006589,"Sikma, Luke",Forward,2.03,30/07/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006589&seasoncode=U2017
004588,"Peno, Stefan",Guard,1.94,03/08/1997,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004588&seasoncode=U2017
005891,"Miller, Patrick",Guard,1.85,22/05/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005891&seasoncode=U2017
007982,"Williams-Goss, Nigel",Guard,1.92,16/09/1994,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007982&seasoncode=U2017
007011,"Tadic, Tadija",Guard,1.94,22/04/1999,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007011&seasoncode=U2017
005617,"Aranitovic, Aleksandar",Guard,1.96,24/01/1998,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005617&seasoncode=U2017
004761,"Marinkovic, Vanja",Guard,1.98,09/01/1997,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004761&seasoncode=U2017
JNN,"Velickovic, Novica",Forward,2.05,05/10/1986,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=JNN&seasoncode=U2017
003290,"Tomic, Obrad",Center,2.06,04/08/1993,Bosnia and Herz.,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003290&seasoncode=U2017
005656,"Pecarski, Marko",Center,2.08,12/02/2000,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005656&seasoncode=U2017
007977,"Gavrilovic, Strahinja",Forward,2.05,05/04/1993,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007977&seasoncode=U2017
002574,"Andric, Mihajlo",Forward,2.02,04/01/1994,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002574&seasoncode=U2017
004864,"Stevanovic, Andreja",Guard,1.89,02/07/1995,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004864&seasoncode=U2017
003712,"Salic, Doko",Center,2.1,18/09/1995,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003712&seasoncode=U2017
007369,"Madgen, Ben",Guard,1.93,07/02/1985,Australia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007369&seasoncode=U2017
005501,"Normantas, Margiris",Guard,1.94,27/10/1996,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005501&seasoncode=U2017
004810,"Kramer, Chris",Guard,1.91,04/04/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004810&seasoncode=U2017
007986,"Carter, Robert",Center,2.06,04/04/1994,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007986&seasoncode=U2017
BUU,"Lukauskis, Mindaugas",Forward,1.98,19/05/1979,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=BUU&seasoncode=U2017
JRC,"Mavrokefalidis, Loukas",Center,2.1,25/07/1984,Greece,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=JRC&seasoncode=U2017
005522,"Echodas, Martynas",Center,2.04,07/07/1997,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005522&seasoncode=U2017
004322,"Baron, Jimmy",Guard,1.91,23/05/1986,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004322&seasoncode=U2017
KNS,"Jomantas, Arturas",Forward,2.0,04/05/1985,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=KNS&seasoncode=U2017
005217,"Carter, Marc",Guard,1.92,22/05/1985,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005217&seasoncode=U2017
006436,"Giedraitis, Rokas",Forward,2.0,16/08/1992,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006436&seasoncode=U2017
006351,"Peterson, Travis",Center,2.08,18/05/1985,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006351&seasoncode=U2017
007943,"Fischer, Ricardo",Guard,1.85,16/05/1991,Austria,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007943&seasoncode=U2017
JPJ,"Tabu, Jonathan",Guard,1.9,07/10/1985,Belgium,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=JPJ&seasoncode=U2017
005223,"Mendia, Borja",Forward,1.99,10/11/1994,Spain,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005223&seasoncode=U2017
003893,"Hammink, Shane",Forward,2.0,22/07/1994,Netherlands,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003893&seasoncode=U2017
007945,"Redivo, Lucio",Guard,1.83,14/02/1994,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007945&seasoncode=U2017
BFJ,"Mumbru, Alex",Forward,2.02,12/06/1979,Spain,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=BFJ&seasoncode=U2017
CRF,"Hervelle, Axel",Center,2.05,12/05/1983,Belgium,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=CRF&seasoncode=U2017
007944,"Kempton, Tim",Forward,2.08,28/04/1995,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007944&seasoncode=U2017
LJB,"Tomas, Pere",Forward,2.02,05/09/1989,Spain,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=LJB&seasoncode=U2017
004214,"Todorovic, Dejan",Forward,1.96,29/05/1994,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004214&seasoncode=U2017
003991,"Vucetic, Vasilije",Center,2.07,04/05/1996,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003991&seasoncode=U2017
007957,"Gladness, Mickell",Center,2.11,26/07/1986,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007957&seasoncode=U2017
004957,"Thompson, Ryan",Forward,1.98,09/06/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004957&seasoncode=U2017
004617,"Ferner, Joschka",Forward,2.03,05/01/1996,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004617&seasoncode=U2017
004056,"Akpinar, Ismet",Guard,1.91,22/05/1995,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004056&seasoncode=U2017
007306,"Pape, Till",Forward,2.03,10/12/1997,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007306&seasoncode=U2017
007826,"Lewis, Trey",Guard,1.87,18/10/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007826&seasoncode=U2017
006483,"Butler, Dasean",Forward,2.01,25/01/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006483&seasoncode=U2017
006479,"Rohwer, Bjoern",Center,2.12,22/08/1995,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006479&seasoncode=U2017
007899,"Murry, Toure",Guard,1.94,08/11/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007899&seasoncode=U2017
007307,"Pongo, Marcell",Guard,1.94,03/03/1997,Hungary,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007307&seasoncode=U2017
004902,"Harangody, Luke",Forward,2.03,02/01/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004902&seasoncode=U2017
005974,"Fotu, Isaac",Forward,2.03,18/12/1993,New Zealand,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005974&seasoncode=U2017
006482,"Kraemer, David",Guard,1.97,14/01/1997,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006482&seasoncode=U2017
006481,"Morgan, Raymar",Forward,2.02,08/08/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006481&seasoncode=U2017
007917,"Durmaz, Berkan",Forward,2.06,20/02/1997,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007917&seasoncode=U2017
JIR,"Ermis, Baris",Guard,1.94,03/01/1985,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=JIR&seasoncode=U2017
007914,"Arslan, Yigit",Forward,1.98,12/05/1996,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007914&seasoncode=U2017
001946,"Mejia, Sammy",Guard,1.99,07/02/1983,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001946&seasoncode=U2017
006754,"Henry, Pierria",Guard,1.93,20/01/1993,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006754&seasoncode=U2017
007918,"Konuk, Mert",Forward,1.92,02/04/2000,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007918&seasoncode=U2017
006515,"Owens, Josh",Center,2.06,07/12/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006515&seasoncode=U2017
007915,"Bayram, Kadir",Guard,1.92,13/09/1996,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007915&seasoncode=U2017
002457,"Paunic, Ivan",Guard,1.98,27/01/1987,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002457&seasoncode=U2017
KMB,"Kadji, Kenny",Forward,2.11,19/05/1988,Cameroon,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=KMB&seasoncode=U2017
007919,"Yasar, Muhsin",Center,2.1,31/12/1995,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007919&seasoncode=U2017
000554,"Oliver, Albert",Guard,1.86,04/06/1978,Spain,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000554&seasoncode=U2017
003151,"Eriksson, Marcus",Forward,2.01,05/12/1993,Sweden,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003151&seasoncode=U2017
KJP,"Mekel, Gal",Guard,1.92,04/03/1988,Israel,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=KJP&seasoncode=U2017
004862,"Seeley, Dennis",Forward,1.93,28/11/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004862&seasoncode=U2017
002644,"Balvin, Ondrej",Center,2.17,20/09/1992,Czech Rep.,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002644&seasoncode=U2017
005788,"Baez, Eulis",Center,2.01,18/03/1982,Dominican Rep.,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005788&seasoncode=U2017
003921,"Pasecniks, Anzejs",Center,2.16,20/12/1995,Latvia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003921&seasoncode=U2017
003204,"Pauli, Oriol",Forward,2.01,20/05/1994,Spain,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003204&seasoncode=U2017
LEV,"Rabaseda, Xavier",Forward,1.98,24/02/1989,Spain,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=LEV&seasoncode=U2017
007853,"Mckissic, Shaquielle",Forward,1.96,17/08/1990,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007853&seasoncode=U2017
KSF,"Aguilar, Pablo",Center,2.08,09/02/1989,Spain,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=KSF&seasoncode=U2017
007852,"Fischer, Lucas",Center,2.11,29/10/1994,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007852&seasoncode=U2017
004792,"Reynolds, Scottie",Guard,1.85,10/10/1987,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004792&seasoncode=U2017
002073,"Lazarev, Ivan",Center,2.1,31/01/1991,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002073&seasoncode=U2017
004302,"Karasev, Sergey",Forward,2.01,26/10/1993,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004302&seasoncode=U2017
006435,"Laprovittola, Nicolas",Guard,1.9,31/01/1990,Argentina,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006435&seasoncode=U2017
001110,"Barinov, Nikita",Forward,2.03,21/01/1991,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001110&seasoncode=U2017
004303,"Vikhrov, Artem",Guard,1.97,21/10/1992,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004303&seasoncode=U2017
LRU,"Simonovic, Marko",Forward,2.03,30/05/1986,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=LRU&seasoncode=U2017
003381,"Harper, Demonte",Guard,1.93,21/06/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003381&seasoncode=U2017
005789,"Kuric, Kyle",Guard,1.93,25/08/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005789&seasoncode=U2017
001954,"Valiev, Evgeny",Forward,2.05,03/05/1990,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001954&seasoncode=U2017
004230,"Gordon, Drew",Forward,2.06,12/07/1990,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004230&seasoncode=U2017
007830,"Franke, Yannick",Guard,1.94,21/05/1996,Netherlands,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007830&seasoncode=U2017
006387,"Sutton, Dominique",Forward,1.96,20/10/1986,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006387&seasoncode=U2017
002323,"Silins, Ojars",Forward,2.04,20/07/1993,Latvia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002323&seasoncode=U2017
001501,"Baldirossi, Filippo",Forward,2.07,26/10/1991,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001501&seasoncode=U2017
006382,"Forray, Toto",Guard,1.87,20/03/1986,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006382&seasoncode=U2017
005670,"Flaccadori, Diego",Guard,1.93,05/04/1996,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005670&seasoncode=U2017
007837,"Gutierrez, Jorge",Guard,1.9,27/12/1988,Mexico,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007837&seasoncode=U2017
007835,"Gomes, Beto",Forward,2.01,05/02/1985,Portugal,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007835&seasoncode=U2017
007827,"Behanan, Chane",Center,2.0,24/09/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007827&seasoncode=U2017
BFQ,"Lechthaler, Luca",Center,2.06,23/01/1986,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=BFQ&seasoncode=U2017
007831,"Shields, Shavon",Guard,2.01,05/06/1994,Denmark,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007831&seasoncode=U2017
KIR,"Kahudi, Charles",Forward,1.96,19/07/1986,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=KIR&seasoncode=U2017
003637,"Slaughter, Aj",Forward,1.91,03/08/1987,Poland,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003637&seasoncode=U2017
007855,"Kaba, Alpha",Center,2.08,29/01/1996,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007855&seasoncode=U2017
004192,"Lang, Nicolas",Forward,1.98,01/05/1990,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004192&seasoncode=U2017
006068,"Noua, Amine",Center,2.02,07/02/1997,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006068&seasoncode=U2017
002829,"Nelson, Demarcus",Guard,1.93,02/11/1985,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002829&seasoncode=U2017
007856,"Roberson, John",Guard,1.8,28/10/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007856&seasoncode=U2017
004149,"Watkins, Darryl",Center,2.11,08/11/1984,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004149&seasoncode=U2017
003526,"Lighty, David",Forward,1.95,27/05/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003526&seasoncode=U2017
008012,"Harper, Justin",Center,2.1,30/08/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=008012&seasoncode=U2017
004096,"Kosut, Emircan",Center,2.16,03/07/1995,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004096&seasoncode=U2017
000622,"Ohayon, Yogev",Guard,1.89,24/04/1987,Israel,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000622&seasoncode=U2017
006430,"Mayor, Igor",Guard,1.93,15/08/1993,Israel,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006430&seasoncode=U2017
000532,"Sehovic, Sead",Guard,1.96,22/08/1989,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000532&seasoncode=U2017
007822,"English, Aj",Guard,1.93,10/07/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007822&seasoncode=U2017
004857,"Elegar, Frank",Forward,2.03,03/12/1986,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004857&seasoncode=U2017
003501,"Radosavljevic, Bogdan",Center,2.13,11/07/1993,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003501&seasoncode=U2017
007027,"Maledon, Theo",Guard,1.92,12/06/2001,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007027&seasoncode=U2017
006203,"Briki, Sofiane",Forward,1.93,15/04/1999,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006203&seasoncode=U2017
006805,"Sow, Khadim",Center,2.1,13/09/1999,Senegal,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006805&seasoncode=U2017
004126,"Guenther, per",Guard,1.84,05/02/1988,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004126&seasoncode=U2017
006662,"Motovilov, Grigory",Guard,1.9,07/02/1998,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006662&seasoncode=U2017
001389,"Voronov, Evgeny",Guard,1.94,07/05/1986,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001389&seasoncode=U2017
007916,"Crocker, Tony",Guard,1.98,17/01/1987,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007916&seasoncode=U2017
007370,"Rimsa, Tomas",Center,2.08,15/03/1996,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007370&seasoncode=U2017
008048,"Cipolla, Alessandro",Guard,1.9,16/02/2000,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=008048&seasoncode=U2017
007923,"Tchewa, Russel",Center,2.1,07/03/2000,Cameroon,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007923&seasoncode=U2017
000230,"Cakarevic, Marko",Forward,2.01,13/05/1988,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000230&seasoncode=U2017
004917,"Ramljak, Ivan",Forward,2.03,09/08/1990,Croatia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004917&seasoncode=U2017
LKZ,"Shukhovtcov, Grigory",Center,2.11,10/06/1983,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=LKZ&seasoncode=U2017
003396,"Gacic, Sandro",Guard,1.99,05/07/1996,Bosnia and Herz.,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003396&seasoncode=U2017
007930,"Odom, Roderick",Forward,2.06,23/09/1991,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007930&seasoncode=U2017
000738,"Kinsey, Tarence",Forward,1.98,21/03/1984,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000738&seasoncode=U2017
000497,"Yagmur, Mehmet",Guard,1.88,01/07/1987,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000497&seasoncode=U2017
001108,"Kulagin, Dmitry",Guard,1.96,01/07/1992,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001108&seasoncode=U2017
005622,"Loubaki, Fred",Guard,1.86,20/01/1997,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005622&seasoncode=U2017
007850,"Bille, Aleksandr",Center,2.03,19/01/1996,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007850&seasoncode=U2017
000956,"Andusic, Danilo",Guard,1.95,22/04/1991,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000956&seasoncode=U2017
003417,"Lucas, Kalin",Guard,1.85,24/05/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003417&seasoncode=U2017
005247,"Taylor, Jordan",Guard,1.85,30/09/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005247&seasoncode=U2017
004466,"Gegic, Amar",Guard,2.0,14/02/1998,Bosnia and Herz.,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004466&seasoncode=U2017
005422,"Jallow, Karim",Guard,1.98,13/04/1997,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005422&seasoncode=U2017
004809,"Joyce, Dru",Guard,1.83,29/01/1985,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004809&seasoncode=U2017
001295,"Salgado, Javi",Guard,1.8,06/08/1980,Spain,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001295&seasoncode=U2017
006996,"Drescher, Hendrik",Center,2.04,21/03/2000,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006996&seasoncode=U2017
005649,"Jovanovic, Slobodan",Guard,1.93,19/02/1997,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005649&seasoncode=U2017
005269,"Samuels, Samardo",Center,2.06,09/01/1989,Jamaica,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005269&seasoncode=U2017
008051,"Benimon, Jerrelle",Forward,2.03,01/08/1991,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=008051&seasoncode=U2017
BGD,"Topaloglu, Caner",Forward,2.0,17/04/1985,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=BGD&seasoncode=U2017
007057,"Ogunsipe, Marvin",Forward,2.04,26/02/1996,Austria,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007057&seasoncode=U2017
005261,"Wright, Chris",Guard,1.85,04/11/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005261&seasoncode=U2017
008053,"Copeland, Chris",Center,2.03,17/03/1984,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=008053&seasoncode=U2017
005262,"Leslie, Travis",Guard,1.93,29/03/1990,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005262&seasoncode=U2017
BCC,"Markota, Damir",Forward,2.08,26/12/1985,Croatia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=BCC&seasoncode=U2017
THC,"White, James",Forward,2.01,21/10/1982,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=THC&seasoncode=U2017
006747,"Dellosto, Nicolo",Forward,2.0,04/06/2000,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006747&seasoncode=U2017
CQU,"Llompart, Pedro",Guard,1.9,09/01/1982,Spain,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=CQU&seasoncode=U2017
008061,"Roberts, Ronald",Forward,2.03,05/08/1991,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=008061&seasoncode=U2017
007029,"Sirvydis, Deividas",Forward,2.0,10/06/2000,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007029&seasoncode=U2017
005637,"Tanaskovic, Nikola",Center,2.05,21/10/1997,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005637&seasoncode=U2017
004797,"Lydeka, Tautvydas",Center,2.08,13/10/1983,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004797&seasoncode=U2017
008060,"Thomas, Devinrobert",Center,2.06,17/05/1994,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=008060&seasoncode=U2017
007553,"Balcerowski, Aleksander",Center,2.15,19/11/2000,Poland,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007553&seasoncode=U2017
007560,"Kljajic, Jovan",Forward,1.97,11/09/2001,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007560&seasoncode=U2017
007828,"Conti, Luca",Forward,1.96,20/12/2000,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007828&seasoncode=U2017
006726,"Ndour, Maurice",Forward,2.06,18/06/1992,Senegal,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006726&seasoncode=U2017
006139,"Beyschlag, Georg",Guard,1.8,04/07/1997,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006139&seasoncode=U2017
007025,"Mattisseck, Jonas",Guard,1.92,16/01/2000,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007025&seasoncode=U2017
007562,"Melian, Luis",Guard,1.77,22/05/2000,Spain,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007562&seasoncode=U2017
005024,"Girdziunas, Mindaugas",Guard,1.88,20/01/1989,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005024&seasoncode=U2017
002676,"Butkevicius, Arnas",Forward,1.97,22/10/1992,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002676&seasoncode=U2017
002333,"Mockevicius, Egidijus",Center,2.08,01/09/1992,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002333&seasoncode=U2017
003165,"Levshin, Denis",Forward,2.02,07/12/1993,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003165&seasoncode=U2017
008064,"Gerasimov, Timofei",Guard,1.94,15/05/1997,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=008064&seasoncode=U2017
008067,"Hogue, Dustin",Center,1.98,30/06/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=008067&seasoncode=U2017
006083,"Bartolome, Hugo",Forward,1.98,04/04/1998,Andorra,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006083&seasoncode=U2017
006007,"Perkovic, Toni",Guard,1.89,10/04/1998,Croatia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006007&seasoncode=U2017
