competition,MP_min,PIR
euroleague,29.4,9
euroleague,19.883333333333333,15
euroleague,21.483333333333334,1
euroleague,21.016666666666666,6
euroleague,22.65,3
euroleague,31.716666666666665,3
euroleague,7.633333333333333,2
euroleague,8.033333333333333,-3
euroleague,17.45,7
euroleague,13.1,3
euroleague,19.1,6
euroleague,7.866666666666667,0
euroleague,6.966666666666667,4
euroleague,12.983333333333333,1
euroleague,12.0,5
euroleague,15.95,6
euroleague,12.95,5
euroleague,22.866666666666667,15
euroleague,23.05,6
euroleague,15.9,-3
euroleague,20.016666666666666,8
euroleague,23.833333333333332,22
euroleague,18.783333333333335,3
euroleague,15.75,-1
euroleague,27.4,14
euroleague,29.15,16
euroleague,24.033333333333335,4
euroleague,16.933333333333334,3
euroleague,28.133333333333333,7
euroleague,26.233333333333334,6
euroleague,19.783333333333335,11
euroleague,29.483333333333334,20
euroleague,14.866666666666667,7
euroleague,10.066666666666666,6
euroleague,5.7,2
euroleague,23.35,20
euroleague,8.516666666666667,1
euroleague,14.066666666666666,-2
euroleague,14.116666666666667,3
euroleague,12.866666666666667,8
euroleague,12.966666666666667,-1
euroleague,10.016666666666667,-1
euroleague,16.05,11
euroleague,9.65,-3
euroleague,11.766666666666667,19
euroleague,11.316666666666666,1
euroleague,14.633333333333333,4
euroleague,10.016666666666667,-2
euroleague,6.333333333333333,6
euroleague,13.383333333333333,0
euroleague,12.466666666666667,1
euroleague,6.833333333333333,-1
euroleague,11.55,-1
euroleague,7.183333333333334,-3
euroleague,0.0,0
euroleague,0.0,0
euroleague,12.033333333333333,6
euroleague,12.15,7
euroleague,3.9333333333333336,-1
euroleague,10.35,3
euroleague,11.633333333333333,2
euroleague,9.016666666666667,-1
euroleague,4.383333333333334,-3
euroleague,3.716666666666667,1
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,9.35,2
euroleague,4.966666666666667,4
euroleague,0.0,0
euroleague,24.05,1
euroleague,22.5,7
euroleague,27.683333333333334,20
euroleague,14.866666666666667,0
euroleague,19.5,9
euroleague,24.183333333333334,6
euroleague,7.766666666666667,0
euroleague,21.266666666666666,4
euroleague,16.816666666666666,19
euroleague,16.133333333333333,8
euroleague,8.25,1
euroleague,10.95,-5
euroleague,12.45,-1
euroleague,16.95,-1
euroleague,10.65,1
euroleague,24.533333333333335,10
euroleague,19.566666666666666,2
euroleague,10.883333333333333,-1
euroleague,17.616666666666667,2
euroleague,12.983333333333333,-1
euroleague,6.033333333333333,1
euroleague,7.733333333333333,2
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,6.583333333333333,1
euroleague,11.266666666666667,5
euroleague,11.366666666666667,7
euroleague,0.0,0
euroleague,0.45,0
euroleague,1.8833333333333333,-1
euroleague,2.1333333333333333,-1
euroleague,0.0,0
euroleague,0.0,0
euroleague,7.783333333333333,6
euroleague,0.0,0
euroleague,17.4,8
euroleague,20.583333333333332,4
euroleague,26.033333333333335,8
euroleague,18.25,11
euroleague,18.883333333333333,0
euroleague,17.966666666666665,9
euroleague,14.033333333333333,6
euroleague,33.5,-1
euroleague,17.583333333333332,11
euroleague,10.933333333333334,7
euroleague,13.283333333333333,4
euroleague,21.883333333333333,11
euroleague,24.3,5
euroleague,27.766666666666666,28
euroleague,14.6,-4
euroleague,17.7,-4
euroleague,23.7,15
euroleague,14.183333333333334,8
euroleague,17.3,7
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,6.666666666666667,0
euroleague,2.8666666666666667,1
euroleague,23.816666666666666,10
euroleague,18.3,-1
euroleague,23.816666666666666,23
euroleague,22.8,11
euroleague,4.616666666666667,-2
euroleague,0.65,0
euroleague,1.6666666666666665,0
euroleague,5.566666666666666,4
euroleague,25.716666666666665,4
euroleague,25.016666666666666,6
euroleague,24.95,-5
euroleague,23.883333333333333,7
euroleague,27.433333333333334,6
euroleague,19.15,2
euroleague,25.583333333333332,-3
euroleague,18.266666666666666,-4
euroleague,20.266666666666666,3
euroleague,23.65,5
euroleague,17.766666666666666,2
euroleague,16.433333333333334,3
euroleague,15.183333333333334,-2
euroleague,18.666666666666668,10
euroleague,20.5,4
euroleague,18.316666666666666,0
euroleague,12.583333333333334,0
euroleague,23.4,-6
euroleague,21.583333333333332,-2
euroleague,36.016666666666666,13
euroleague,30.283333333333335,1
euroleague,19.716666666666665,-5
euroleague,33.11666666666667,20
euroleague,29.35,7
euroleague,20.116666666666667,-4
euroleague,26.45,19
euroleague,25.85,7
euroleague,12.066666666666666,9
euroleague,16.416666666666668,11
euroleague,9.85,-2
euroleague,12.683333333333334,-2
euroleague,0.8833333333333333,0
euroleague,12.4,4
euroleague,15.133333333333333,10
euroleague,24.366666666666667,15
euroleague,11.633333333333333,6
euroleague,9.233333333333333,1
euroleague,19.7,10
euroleague,11.866666666666667,-4
euroleague,4.1,0
euroleague,6.1,-1
euroleague,7.5,6
euroleague,15.55,7
euroleague,17.516666666666666,6
euroleague,24.7,15
euroleague,25.066666666666666,7
euroleague,20.3,2
euroleague,13.833333333333334,12
euroleague,3.6,-1
euroleague,10.2,3
euroleague,2.3,-3
euroleague,19.566666666666666,6
euroleague,22.3,16
euroleague,20.55,18
euroleague,18.933333333333334,9
euroleague,28.483333333333334,17
euroleague,26.15,20
euroleague,18.733333333333334,9
euroleague,16.583333333333332,0
euroleague,30.283333333333335,18
euroleague,20.9,2
euroleague,24.933333333333334,16
euroleague,13.8,7
euroleague,22.166666666666668,10
euroleague,21.083333333333332,13
euroleague,16.833333333333332,15
euroleague,20.133333333333333,13
euroleague,24.983333333333334,12
euroleague,25.716666666666665,8
euroleague,23.983333333333334,6
euroleague,18.666666666666668,-3
euroleague,2.1666666666666665,6
euroleague,17.3,2
euroleague,22.066666666666666,11
euroleague,13.366666666666667,3
euroleague,19.766666666666666,1
euroleague,15.833333333333334,3
euroleague,23.466666666666665,2
euroleague,11.033333333333333,9
euroleague,7.616666666666667,-4
euroleague,20.216666666666665,6
euroleague,15.716666666666667,-3
euroleague,21.066666666666666,12
euroleague,21.4,14
euroleague,15.65,6
euroleague,14.516666666666667,6
euroleague,11.083333333333334,4
euroleague,20.0,5
euroleague,25.016666666666666,9
euroleague,23.183333333333334,7
euroleague,21.116666666666667,-6
euroleague,17.183333333333334,8
euroleague,16.1,-1
euroleague,13.8,0
euroleague,23.483333333333334,6
euroleague,22.883333333333333,11
euroleague,17.45,4
euroleague,18.0,6
euroleague,17.283333333333335,5
euroleague,14.016666666666667,8
euroleague,24.05,9
euroleague,24.7,3
euroleague,14.55,11
euroleague,26.166666666666668,19
euroleague,20.433333333333334,9
euroleague,24.1,4
euroleague,5.766666666666667,-3
euroleague,14.45,4
euroleague,18.216666666666665,0
euroleague,21.9,4
euroleague,18.35,8
euroleague,9.933333333333334,-2
euroleague,6.05,6
euroleague,22.216666666666665,7
euroleague,3.1333333333333333,0
euroleague,17.3,4
euroleague,12.383333333333333,-6
euroleague,6.883333333333333,-1
euroleague,9.133333333333333,2
euroleague,7.55,1
euroleague,19.866666666666667,11
euroleague,19.25,11
euroleague,12.916666666666666,-2
euroleague,10.233333333333333,-1
euroleague,17.8,4
euroleague,2.1166666666666667,0
euroleague,0.0,0
euroleague,5.6,1
euroleague,5.416666666666667,-1
euroleague,3.783333333333333,-2
euroleague,6.05,-6
euroleague,0.0,0
euroleague,1.15,0
euroleague,8.5,-1
euroleague,0.0,0
euroleague,0.0,0
euroleague,3.3166666666666664,-3
euroleague,1.3,-1
euroleague,4.466666666666667,-2
euroleague,3.5166666666666666,0
euroleague,6.933333333333334,5
euroleague,15.55,4
euroleague,28.466666666666665,13
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,10.416666666666666,0
euroleague,15.016666666666667,8
euroleague,21.966666666666665,9
euroleague,12.616666666666667,0
euroleague,12.2,0
euroleague,11.7,4
euroleague,0.0,0
euroleague,30.05,-1
euroleague,21.65,12
euroleague,19.15,1
euroleague,20.95,7
euroleague,10.333333333333334,-2
euroleague,21.75,13
euroleague,14.7,-1
euroleague,19.9,4
euroleague,19.566666666666666,7
euroleague,18.466666666666665,-4
euroleague,16.983333333333334,4
euroleague,12.316666666666666,-2
euroleague,12.3,2
euroleague,27.433333333333334,16
euroleague,23.666666666666668,-3
euroleague,19.45,5
euroleague,19.533333333333335,4
euroleague,19.866666666666667,8
euroleague,24.85,19
euroleague,28.483333333333334,16
euroleague,29.133333333333333,-4
euroleague,28.85,16
euroleague,26.45,19
euroleague,25.266666666666666,9
euroleague,19.05,2
euroleague,28.616666666666667,11
euroleague,13.416666666666666,5
euroleague,18.4,4
euroleague,24.2,9
euroleague,16.066666666666666,0
euroleague,20.9,0
euroleague,32.36666666666667,13
euroleague,13.3,0
euroleague,23.583333333333332,11
euroleague,22.533333333333335,9
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,10.233333333333333,1
euroleague,11.433333333333334,0
euroleague,14.816666666666666,16
euroleague,18.066666666666666,11
euroleague,9.9,2
euroleague,9.483333333333333,-3
euroleague,9.316666666666666,6
euroleague,3.2,0
euroleague,7.683333333333334,-4
euroleague,15.583333333333334,8
euroleague,3.55,-2
euroleague,21.783333333333335,10
euroleague,20.216666666666665,4
euroleague,15.5,7
euroleague,23.65,20
euroleague,20.7,-1
euroleague,28.516666666666666,17
euroleague,15.633333333333333,3
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,1.95,4
euroleague,12.566666666666666,1
euroleague,0.0,0
euroleague,8.466666666666667,0
euroleague,12.766666666666667,-1
euroleague,0.0,0
euroleague,0.1,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,4.183333333333334,2
euroleague,2.9166666666666665,2
euroleague,6.016666666666667,5
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,1.1833333333333333,-1
euroleague,21.7,4
euroleague,31.1,16
euroleague,26.8,6
euroleague,24.866666666666667,6
euroleague,24.016666666666666,9
euroleague,13.016666666666667,-1
euroleague,19.5,1
euroleague,20.166666666666668,8
euroleague,7.25,1
euroleague,19.133333333333333,-2
euroleague,4.483333333333333,-2
euroleague,6.066666666666666,-2
euroleague,13.483333333333333,1
euroleague,26.75,10
euroleague,23.3,13
euroleague,10.166666666666666,-1
euroleague,21.7,12
euroleague,16.183333333333334,8
euroleague,16.6,-1
euroleague,26.9,1
euroleague,22.416666666666668,6
euroleague,15.433333333333334,3
euroleague,22.0,5
euroleague,25.816666666666666,14
euroleague,20.766666666666666,10
euroleague,28.833333333333332,11
euroleague,16.933333333333334,0
euroleague,24.45,11
euroleague,20.25,9
euroleague,25.633333333333333,13
euroleague,20.183333333333334,9
euroleague,24.383333333333333,8
euroleague,21.6,12
euroleague,29.1,13
euroleague,23.933333333333334,15
euroleague,18.516666666666666,3
euroleague,20.616666666666667,0
euroleague,27.216666666666665,13
euroleague,33.71666666666667,30
euroleague,32.766666666666666,17
euroleague,28.033333333333335,-5
euroleague,12.433333333333334,-4
euroleague,14.7,1
euroleague,22.983333333333334,15
euroleague,27.35,33
euroleague,26.616666666666667,13
euroleague,15.466666666666667,1
euroleague,24.25,10
euroleague,17.766666666666666,2
euroleague,24.266666666666666,16
euroleague,31.916666666666668,20
euroleague,30.716666666666665,23
euroleague,37.016666666666666,15
euroleague,0.0,0
euroleague,34.733333333333334,23
euroleague,22.85,4
euroleague,31.7,15
euroleague,2.3,3
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,15.916666666666666,3
euroleague,11.033333333333333,2
euroleague,13.6,7
euroleague,14.716666666666667,10
euroleague,7.716666666666667,3
euroleague,20.583333333333332,10
euroleague,15.516666666666667,11
euroleague,17.516666666666666,12
euroleague,28.833333333333332,25
euroleague,14.0,4
euroleague,20.183333333333334,21
euroleague,20.25,7
euroleague,24.8,30
euroleague,24.883333333333333,20
euroleague,24.933333333333334,17
euroleague,17.85,5
euroleague,14.5,1
euroleague,5.0,16
euroleague,17.616666666666667,7
euroleague,20.933333333333334,9
euroleague,7.333333333333333,0
euroleague,15.15,-5
euroleague,41.9,24
euroleague,22.783333333333335,6
euroleague,29.216666666666665,24
euroleague,27.233333333333334,9
euroleague,22.483333333333334,13
euroleague,35.93333333333333,16
euroleague,28.066666666666666,9
euroleague,18.466666666666665,-4
euroleague,18.766666666666666,10
euroleague,29.45,12
euroleague,27.1,15
euroleague,28.75,11
euroleague,30.883333333333333,13
euroleague,22.25,5
euroleague,23.633333333333333,8
euroleague,37.766666666666666,20
euroleague,22.583333333333332,9
euroleague,29.266666666666666,23
euroleague,18.45,5
euroleague,13.066666666666666,0
euroleague,28.933333333333334,24
euroleague,22.066666666666666,-7
euroleague,25.983333333333334,28
euroleague,15.166666666666666,12
euroleague,34.38333333333333,3
euroleague,29.116666666666667,19
euroleague,15.45,-6
euroleague,17.233333333333334,2
euroleague,19.35,6
euroleague,19.75,8
euroleague,24.433333333333334,6
euroleague,31.166666666666668,13
euroleague,22.65,13
euroleague,23.483333333333334,0
euroleague,23.866666666666667,9
euroleague,22.583333333333332,12
euroleague,13.55,4
euroleague,38.416666666666664,22
euroleague,34.11666666666667,12
euroleague,33.833333333333336,15
euroleague,31.233333333333334,4
euroleague,29.683333333333334,4
euroleague,26.15,10
euroleague,31.55,4
euroleague,11.85,-3
euroleague,32.75,19
euroleague,31.416666666666668,17
euroleague,25.616666666666667,9
euroleague,27.016666666666666,11
euroleague,24.216666666666665,13
euroleague,23.066666666666666,8
euroleague,22.816666666666666,17
euroleague,26.9,13
euroleague,25.383333333333333,9
euroleague,21.666666666666668,16
euroleague,24.416666666666668,8
euroleague,21.383333333333333,1
euroleague,19.45,-6
euroleague,21.783333333333335,4
euroleague,22.316666666666666,-3
euroleague,24.2,6
euroleague,14.45,11
euroleague,29.35,10
euroleague,28.15,11
euroleague,4.933333333333334,-2
euroleague,16.95,14
euroleague,18.3,-2
euroleague,26.766666666666666,9
euroleague,29.516666666666666,20
euroleague,22.766666666666666,14
euroleague,26.233333333333334,16
euroleague,25.116666666666667,4
euroleague,27.75,1
euroleague,26.783333333333335,16
euroleague,20.95,8
euroleague,19.666666666666668,15
euroleague,25.183333333333334,13
euroleague,20.066666666666666,4
euroleague,21.566666666666666,-11
euroleague,27.433333333333334,-1
euroleague,24.416666666666668,19
euroleague,19.633333333333333,10
euroleague,21.733333333333334,13
euroleague,23.083333333333332,-5
euroleague,27.483333333333334,15
euroleague,16.633333333333333,4
euroleague,10.15,-1
euroleague,19.15,-1
euroleague,13.933333333333334,10
euroleague,12.616666666666667,-1
euroleague,14.7,4
euroleague,20.45,12
euroleague,25.2,12
euroleague,25.783333333333335,19
euroleague,21.3,17
euroleague,25.283333333333335,16
euroleague,19.066666666666666,11
euroleague,29.033333333333335,16
euroleague,22.483333333333334,22
euroleague,5.733333333333333,-5
euroleague,25.666666666666668,7
euroleague,24.516666666666666,21
euroleague,9.166666666666666,9
euroleague,21.233333333333334,10
euroleague,21.966666666666665,21
euroleague,17.583333333333332,3
euroleague,1.2166666666666668,-1
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,21.3,5
euroleague,15.1,-3
euroleague,26.783333333333335,10
euroleague,10.533333333333333,4
euroleague,15.466666666666667,7
euroleague,16.9,12
euroleague,13.683333333333334,9
euroleague,13.4,4
euroleague,12.816666666666666,10
euroleague,27.8,22
euroleague,20.6,6
euroleague,30.65,3
euroleague,23.3,4
euroleague,20.45,6
euroleague,12.533333333333333,4
euroleague,24.85,17
euroleague,20.716666666666665,17
euroleague,17.55,6
euroleague,22.966666666666665,7
euroleague,22.7,7
euroleague,18.733333333333334,6
euroleague,23.933333333333334,8
euroleague,20.933333333333334,0
euroleague,24.1,8
euroleague,24.233333333333334,8
euroleague,21.366666666666667,14
euroleague,18.666666666666668,8
euroleague,19.35,1
euroleague,10.766666666666667,-1
euroleague,16.25,6
euroleague,10.966666666666667,0
euroleague,10.1,4
euroleague,0.0,0
euroleague,1.0333333333333334,0
euroleague,16.133333333333333,4
euroleague,27.85,11
euroleague,10.333333333333334,2
euroleague,8.133333333333333,7
euroleague,1.3333333333333333,-1
euroleague,14.4,5
euroleague,25.266666666666666,9
euroleague,17.65,7
euroleague,22.4,4
euroleague,5.416666666666667,0
euroleague,13.633333333333333,5
euroleague,12.55,6
euroleague,15.216666666666667,-4
euroleague,23.9,-2
euroleague,14.2,9
euroleague,17.2,8
euroleague,7.383333333333334,2
euroleague,26.383333333333333,14
euroleague,17.9,1
euroleague,14.266666666666667,6
euroleague,22.483333333333334,24
euroleague,24.1,11
euroleague,20.6,14
euroleague,0.0,0
euroleague,2.966666666666667,-3
euroleague,21.95,4
euroleague,10.316666666666666,-3
euroleague,10.833333333333334,1
euroleague,16.083333333333332,7
euroleague,22.933333333333334,9
euroleague,26.516666666666666,18
euroleague,21.416666666666668,1
euroleague,9.95,4
euroleague,2.283333333333333,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,6.0,4
euroleague,24.35,11
euroleague,4.75,5
euroleague,5.2,2
euroleague,10.316666666666666,2
euroleague,19.066666666666666,2
euroleague,10.6,0
euroleague,12.183333333333334,-2
euroleague,27.25,11
euroleague,17.05,-6
euroleague,10.7,0
euroleague,13.45,-4
euroleague,24.116666666666667,3
euroleague,5.25,-2
euroleague,0.0,0
euroleague,5.75,-1
euroleague,0.0,0
euroleague,10.4,14
euroleague,16.116666666666667,19
euroleague,5.616666666666667,2
euroleague,16.7,3
euroleague,4.033333333333333,1
euroleague,8.0,6
euroleague,6.316666666666666,5
euroleague,22.333333333333332,6
euroleague,0.0,0
euroleague,11.633333333333333,6
euroleague,25.1,15
euroleague,12.3,3
euroleague,20.333333333333332,29
euroleague,21.65,19
euroleague,19.116666666666667,9
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,2.033333333333333,-1
euroleague,6.616666666666667,-1
euroleague,0.0,0
euroleague,6.483333333333333,-3
euroleague,0.0,0
euroleague,0.0,0
euroleague,7.166666666666667,2
euroleague,0.0,0
euroleague,16.45,15
euroleague,6.133333333333334,1
euroleague,0.0,0
euroleague,7.8,-1
euroleague,0.0,0
euroleague,5.95,4
euroleague,0.0,0
euroleague,8.266666666666667,-2
euroleague,13.816666666666666,11
euroleague,0.0,0
euroleague,22.516666666666666,13
euroleague,18.3,7
euroleague,15.466666666666667,8
euroleague,19.566666666666666,5
euroleague,23.366666666666667,12
euroleague,14.05,-3
euroleague,23.233333333333334,2
euroleague,20.316666666666666,6
euroleague,29.016666666666666,25
euroleague,22.266666666666666,14
euroleague,21.6,15
euroleague,5.833333333333333,0
euroleague,30.75,14
euroleague,27.05,11
euroleague,28.166666666666668,22
euroleague,27.666666666666668,26
euroleague,27.1,8
euroleague,28.133333333333333,19
euroleague,22.266666666666666,20
euroleague,28.766666666666666,14
euroleague,29.6,19
euroleague,23.783333333333335,16
euroleague,0.0,0
euroleague,26.083333333333332,7
euroleague,11.316666666666666,1
euroleague,7.316666666666666,0
euroleague,17.233333333333334,4
euroleague,17.2,-2
euroleague,13.516666666666667,8
euroleague,25.533333333333335,6
euroleague,9.7,0
euroleague,4.75,3
euroleague,20.316666666666666,9
euroleague,11.35,4
euroleague,12.1,3
euroleague,11.366666666666667,3
euroleague,14.766666666666667,3
euroleague,0.8666666666666667,-1
euroleague,1.3833333333333333,-2
euroleague,2.85,1
euroleague,18.783333333333335,6
euroleague,17.6,1
euroleague,19.85,3
euroleague,17.616666666666667,12
euroleague,13.35,-2
euroleague,25.066666666666666,14
euroleague,24.466666666666665,12
euroleague,33.46666666666667,24
euroleague,19.366666666666667,4
euroleague,27.3,27
euroleague,31.95,15
euroleague,23.883333333333333,15
euroleague,22.366666666666667,16
euroleague,21.916666666666668,16
euroleague,24.15,-4
euroleague,21.316666666666666,10
euroleague,8.3,8
euroleague,0.0,0
euroleague,10.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,1.3,-2
euroleague,3.6833333333333336,3
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,9.9,1
euroleague,0.0,0
euroleague,0.0,0
euroleague,1.3166666666666667,2
euroleague,0.4166666666666667,0
euroleague,9.783333333333333,0
euroleague,0.0,0
euroleague,5.45,1
euroleague,3.25,3
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.5166666666666667,0
euroleague,14.083333333333334,9
euroleague,19.383333333333333,4
euroleague,21.933333333333334,11
euroleague,5.95,2
euroleague,17.216666666666665,15
euroleague,20.766666666666666,13
euroleague,0.0,0
euroleague,20.333333333333332,15
euroleague,15.866666666666667,5
euroleague,17.033333333333335,8
euroleague,19.816666666666666,8
euroleague,21.266666666666666,12
euroleague,19.15,4
euroleague,15.7,13
euroleague,0.0,0
euroleague,17.8,11
euroleague,22.2,5
euroleague,27.466666666666665,16
euroleague,17.983333333333334,10
euroleague,20.866666666666667,8
euroleague,30.45,7
euroleague,31.333333333333332,12
euroleague,31.566666666666666,25
euroleague,26.366666666666667,7
euroleague,23.216666666666665,15
euroleague,34.11666666666667,19
euroleague,20.233333333333334,-3
euroleague,26.95,15
euroleague,29.683333333333334,7
euroleague,28.133333333333333,17
euroleague,32.13333333333333,23
euroleague,28.15,15
euroleague,16.583333333333332,1
euroleague,33.6,17
euroleague,27.733333333333334,19
euroleague,26.133333333333333,14
euroleague,29.866666666666667,16
euroleague,28.366666666666667,17
euroleague,19.316666666666666,22
euroleague,21.65,3
euroleague,24.933333333333334,9
euroleague,17.583333333333332,5
euroleague,20.316666666666666,14
euroleague,20.15,-3
euroleague,33.083333333333336,16
euroleague,14.266666666666667,4
euroleague,28.733333333333334,14
euroleague,31.733333333333334,16
euroleague,32.65,22
euroleague,26.183333333333334,15
euroleague,27.166666666666668,16
euroleague,21.4,3
euroleague,27.55,9
euroleague,21.5,20
euroleague,23.133333333333333,12
euroleague,23.233333333333334,10
euroleague,18.35,0
euroleague,18.566666666666666,-2
euroleague,17.9,8
euroleague,14.666666666666666,3
euroleague,18.616666666666667,9
euroleague,24.75,7
euroleague,21.3,17
euroleague,16.033333333333335,-3
euroleague,20.816666666666666,12
euroleague,17.55,0
euroleague,20.9,4
euroleague,11.166666666666666,-2
euroleague,27.366666666666667,8
euroleague,24.183333333333334,3
euroleague,34.333333333333336,13
euroleague,22.833333333333332,11
euroleague,14.6,1
euroleague,23.633333333333333,12
euroleague,20.666666666666668,8
euroleague,20.233333333333334,25
euroleague,18.2,10
euroleague,4.1,-4
euroleague,28.233333333333334,23
euroleague,27.483333333333334,18
euroleague,16.05,1
euroleague,11.333333333333334,2
euroleague,14.8,2
euroleague,15.45,11
euroleague,20.5,7
euroleague,20.05,13
euroleague,24.516666666666666,2
euroleague,17.733333333333334,11
euroleague,17.083333333333332,2
euroleague,18.416666666666668,-1
euroleague,20.183333333333334,18
euroleague,17.583333333333332,5
euroleague,20.7,3
euroleague,20.433333333333334,10
euroleague,17.4,7
euroleague,21.283333333333335,9
euroleague,9.933333333333334,-3
euroleague,12.116666666666667,4
euroleague,10.783333333333333,9
euroleague,9.7,1
euroleague,8.516666666666667,3
euroleague,5.683333333333334,-3
euroleague,8.383333333333333,4
euroleague,20.35,13
euroleague,21.233333333333334,18
euroleague,14.366666666666667,6
euroleague,12.533333333333333,4
euroleague,19.466666666666665,6
euroleague,19.633333333333333,17
euroleague,23.55,20
euroleague,23.233333333333334,14
euroleague,16.216666666666665,3
euroleague,8.183333333333334,0
euroleague,9.35,3
euroleague,19.833333333333332,5
euroleague,7.85,1
euroleague,2.15,-1
euroleague,8.933333333333334,2
euroleague,9.766666666666667,1
euroleague,10.6,-2
euroleague,0.0,0
euroleague,0.0,0
euroleague,16.0,13
euroleague,12.016666666666667,6
euroleague,20.066666666666666,18
euroleague,18.8,15
euroleague,22.133333333333333,8
euroleague,19.45,17
euroleague,24.95,17
euroleague,21.45,10
euroleague,20.766666666666666,14
euroleague,26.433333333333334,23
euroleague,23.6,11
euroleague,25.05,15
euroleague,9.533333333333333,-2
euroleague,19.566666666666666,17
euroleague,23.666666666666668,10
euroleague,24.166666666666668,21
euroleague,19.266666666666666,9
euroleague,12.15,11
euroleague,24.05,24
euroleague,6.833333333333333,0
euroleague,1.0833333333333333,0
euroleague,8.233333333333333,0
euroleague,17.1,5
euroleague,24.466666666666665,14
euroleague,14.433333333333334,13
euroleague,15.65,15
euroleague,12.633333333333333,2
euroleague,8.316666666666666,0
euroleague,20.733333333333334,11
euroleague,16.433333333333334,6
euroleague,26.5,35
euroleague,24.55,15
euroleague,24.95,19
euroleague,29.933333333333334,14
euroleague,18.266666666666666,7
euroleague,20.25,18
euroleague,15.1,6
euroleague,16.266666666666666,9
euroleague,16.633333333333333,13
euroleague,9.566666666666666,0
euroleague,10.933333333333334,-7
euroleague,12.033333333333333,4
euroleague,20.25,13
euroleague,18.9,1
euroleague,4.833333333333333,-2
euroleague,24.3,11
euroleague,17.9,5
euroleague,14.1,10
euroleague,14.533333333333333,14
euroleague,13.55,8
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,5.75,-1
euroleague,0.0,0
euroleague,23.566666666666666,18
euroleague,25.75,14
euroleague,29.266666666666666,17
euroleague,22.866666666666667,18
euroleague,18.116666666666667,10
euroleague,28.4,0
euroleague,32.516666666666666,19
euroleague,19.366666666666667,14
euroleague,29.85,4
euroleague,27.666666666666668,12
euroleague,30.8,27
euroleague,24.7,19
euroleague,18.383333333333333,3
euroleague,23.216666666666665,15
euroleague,20.216666666666665,11
euroleague,22.733333333333334,7
euroleague,0.0,0
euroleague,0.0,0
euroleague,1.2,0
euroleague,5.15,5
euroleague,1.5666666666666667,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.06666666666666667,0
euroleague,2.466666666666667,2
euroleague,1.8833333333333333,0
euroleague,0.0,0
euroleague,16.716666666666665,4
euroleague,10.933333333333334,0
euroleague,13.266666666666667,9
euroleague,7.85,2
euroleague,11.033333333333333,0
euroleague,13.933333333333334,4
euroleague,15.733333333333333,-3
euroleague,16.633333333333333,2
euroleague,5.0,-1
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,14.866666666666667,-2
euroleague,9.783333333333333,2
euroleague,6.966666666666667,-2
euroleague,1.6,1
euroleague,0.0,0
euroleague,0.0,0
euroleague,5.75,-2
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,0.0,0
euroleague,26.533333333333335,11
euroleague,28.383333333333333,26
euroleague,21.65,4
euroleague,25.316666666666666,17
euroleague,23.716666666666665,16
euroleague,17.55,-2
euroleague,15.1,-2
euroleague,22.433333333333334,8
euroleague,13.416666666666666,-1
euroleague,20.216666666666665,1
euroleague,20.216666666666665,12
euroleague,18.733333333333334,-1
euroleague,33.35,14
euroleague,21.816666666666666,4
euroleague,12.116666666666667,-6
euroleague,19.833333333333332,7
euroleague,16.816666666666666,5
euroleague,10.883333333333333,3
euroleague,20.883333333333333,13
euroleague,3.3,-2
euroleague,7.166666666666667,4
euroleague,5.85,2
euroleague,3.6666666666666665,-1
euroleague,0.0,0
euroleague,6.766666666666667,2
euroleague,11.866666666666667,-2
